param ptot := 471;
set K := a b1 b2 b3 c d e f g h i j k l m z;
set T := 1 2 3 4 5;
set H := 8 9 10 11 12 13 14 15 16 17;
set L := 1 2 3 4 5 6 7;

param s: a b1 b2 b3 c d e f g h i j k l m z :=
1       1  0  0  0 0 0 0 0 0 0 0 0 0 0 0 0
2       1  0  0  0 0 0 0 0 0 0 0 0 0 0 0 0
3       1  0  0  0 0 0 0 0 0 0 0 0 0 0 0 0
4       1  0  0  0 0 0 0 0 0 0 0 0 0 0 0 0
5       1  0  0  0 0 0 0 0 0 0 0 0 0 0 0 0
6       1  0  0  0 0 0 0 0 0 0 0 0 0 0 0 0
7       1  0  0  0 0 0 0 0 0 0 0 0 0 0 0 0
8       1  0  0  0 0 0 0 0 0 0 0 0 0 0 0 0
9       1  0  0  0 0 0 0 0 0 0 0 0 0 0 0 0
10       1  0  0  0 0 0 0 0 0 0 0 0 0 0 0 0
11       1  0  0  0 0 0 0 0 0 0 0 0 0 0 0 0
12       1  0  0  0 0 0 0 0 0 0 0 0 0 0 0 0
13       1  0  0  0 0 0 0 0 0 0 0 0 0 0 0 0
14       1  0  0  0 0 0 0 0 0 0 0 0 0 0 0 0
15       1  0  0  0 0 0 0 0 0 0 0 0 0 0 0 0
16       1  0  0  0 0 0 0 0 0 0 0 0 0 0 0 0
17       1  0  0  0 0 0 0 0 0 0 0 0 0 0 0 0
18       1  0  0  0 0 0 0 0 0 0 0 0 0 0 0 0
19       1  0  0  0 0 0 0 0 0 0 0 0 0 0 0 0
20       1  0  0  0 0 0 0 0 0 0 0 0 0 0 0 0
21       1  0  0  0 0 0 0 0 0 0 0 0 0 0 0 0
22       1  0  0  0 0 0 0 0 0 0 0 0 0 0 0 0
23       1  0  0  0 0 0 0 0 0 0 0 0 0 0 0 0
24       1  0  0  0 0 0 0 0 0 0 0 0 0 0 0 0
25       1  0  0  0 0 0 0 0 0 0 0 0 0 0 0 0
26       1  0  0  0 0 0 0 0 0 0 0 0 0 0 0 0
27       1  0  0  0 0 0 0 0 0 0 0 0 0 0 0 0
28       1  0  0  0 0 0 0 0 0 0 0 0 0 0 0 0
29       1  0  0  0 0 0 0 0 0 0 0 0 0 0 0 0
30       1  0  0  0 0 0 0 0 0 0 0 0 0 0 0 0
31       1  0  0  0 0 0 0 0 0 0 0 0 0 0 0 0
32       1  0  0  0 0 0 0 0 0 0 0 0 0 0 0 0
33       1  0  0  0 0 0 0 0 0 0 0 0 0 0 0 0
34       1  0  0  0 0 0 0 0 0 0 0 0 0 0 0 0
35       1  0  0  0 0 0 0 0 0 0 0 0 0 0 0 0
36       1  0  0  0 0 0 0 0 0 0 0 0 0 0 0 0
37       1  0  0  0 0 0 0 0 0 0 0 0 0 0 0 0
38       1  0  0  0 0 0 0 0 0 0 0 0 0 0 0 0
39       1  0  0  0 0 0 0 0 0 0 0 0 0 0 0 0
40       1  0  0  0 0 0 0 0 0 0 0 0 0 0 0 0
41       1  0  0  0 0 0 0 0 0 0 0 0 0 0 0 0
42       1  0  0  0 0 0 0 0 0 0 0 0 0 0 0 0
43       1  0  0  0 0 0 0 0 0 0 0 0 0 0 0 0
44       1  0  0  0 0 0 0 0 0 0 0 0 0 0 0 0
45       1  0  0  0 0 0 0 0 0 0 0 0 0 0 0 0
46       1  0  0  0 0 0 0 0 0 0 0 0 0 0 0 0
47       1  0  0  0 0 0 0 0 0 0 0 0 0 0 0 0
48       1  0  0  0 0 0 0 0 0 0 0 0 0 0 0 0
49       1  0  0  0 0 0 0 0 0 0 0 0 0 0 0 0
50       1  0  0  0 0 0 0 0 0 0 0 0 0 0 0 0
51       1  0  0  0 0 0 0 0 0 0 0 0 0 0 0 0
52       1  0  0  0 0 0 0 0 0 0 0 0 0 0 0 0
53       1  0  0  0 0 0 0 0 0 0 0 0 0 0 0 0
54       1  0  0  0 0 0 0 0 0 0 0 0 0 0 0 0
55       1  0  0  0 0 0 0 0 0 0 0 0 0 0 0 0
56       1  0  0  0 0 0 0 0 0 0 0 0 0 0 0 0
57       1  0  0  0 0 0 0 0 0 0 0 0 0 0 0 0
58       1  0  0  0 0 0 0 0 0 0 0 0 0 0 0 0
59       1  0  0  0 0 0 0 0 0 0 0 0 0 0 0 0
60       1  0  0  0 0 0 0 0 0 0 0 0 0 0 0 0
61       1  0  0  0 0 0 0 0 0 0 0 0 0 0 0 0
62       0  1  0  0 0 0 0 0 0 0 0 0 0 0 0 0
63       0  1  0  0 0 0 0 0 0 0 0 0 0 0 0 0
64       0  1  0  0 0 0 0 0 0 0 0 0 0 0 0 0
65       0  1  0  0 0 0 0 0 0 0 0 0 0 0 0 0
66       0  1  0  0 0 0 0 0 0 0 0 0 0 0 0 0
67       0  1  0  0 0 0 0 0 0 0 0 0 0 0 0 0
68       0  1  0  0 0 0 0 0 0 0 0 0 0 0 0 0
69       0  1  0  0 0 0 0 0 0 0 0 0 0 0 0 0
70       0  0  1  0 0 0 0 0 0 0 0 0 0 0 0 0
71       0  0  1  0 0 0 0 0 0 0 0 0 0 0 0 0
72       0  0  1  0 0 0 0 0 0 0 0 0 0 0 0 0
73       0  0  1  0 0 0 0 0 0 0 0 0 0 0 0 0
74       0  0  1  0 0 0 0 0 0 0 0 0 0 0 0 0
75       0  0  1  0 0 0 0 0 0 0 0 0 0 0 0 0
76       0  0  1  0 0 0 0 0 0 0 0 0 0 0 0 0
77       0  0  1  0 0 0 0 0 0 0 0 0 0 0 0 0
78       0  0  1  0 0 0 0 0 0 0 0 0 0 0 0 0
79       0  0  1  0 0 0 0 0 0 0 0 0 0 0 0 0
80       0  0  1  0 0 0 0 0 0 0 0 0 0 0 0 0
81       0  0  1  0 0 0 0 0 0 0 0 0 0 0 0 0
82       0  0  1  0 0 0 0 0 0 0 0 0 0 0 0 0
83       0  0  1  0 0 0 0 0 0 0 0 0 0 0 0 0
84       0  0  1  0 0 0 0 0 0 0 0 0 0 0 0 0
85       0  0  1  0 0 0 0 0 0 0 0 0 0 0 0 0
86       0  0  1  0 0 0 0 0 0 0 0 0 0 0 0 0
87       0  0  1  0 0 0 0 0 0 0 0 0 0 0 0 0
88       0  0  1  0 0 0 0 0 0 0 0 0 0 0 0 0
89       0  0  1  0 0 0 0 0 0 0 0 0 0 0 0 0
90       0  0  1  0 0 0 0 0 0 0 0 0 0 0 0 0
91       0  0  1  0 0 0 0 0 0 0 0 0 0 0 0 0
92       0  0  1  0 0 0 0 0 0 0 0 0 0 0 0 0
93       0  0  1  0 0 0 0 0 0 0 0 0 0 0 0 0
94       0  0  1  0 0 0 0 0 0 0 0 0 0 0 0 0
95       0  0  1  0 0 0 0 0 0 0 0 0 0 0 0 0
96       0  0  1  0 0 0 0 0 0 0 0 0 0 0 0 0
97       0  0  1  0 0 0 0 0 0 0 0 0 0 0 0 0
98       0  0  1  0 0 0 0 0 0 0 0 0 0 0 0 0
99       0  0  1  0 0 0 0 0 0 0 0 0 0 0 0 0
100      0  0  1  0 0 0 0 0 0 0 0 0 0 0 0 0
101      0  0  1  0 0 0 0 0 0 0 0 0 0 0 0 0
102      0  0  1  0 0 0 0 0 0 0 0 0 0 0 0 0
103      0  0  1  0 0 0 0 0 0 0 0 0 0 0 0 0
104      0  0  1  0 0 0 0 0 0 0 0 0 0 0 0 0
105      0  0  1  0 0 0 0 0 0 0 0 0 0 0 0 0
106      0  0  1  0 0 0 0 0 0 0 0 0 0 0 0 0
107      0  0  1  0 0 0 0 0 0 0 0 0 0 0 0 0
